hostname,pl_name,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_dens,pl_insol,st_mass,st_teff,discoverymethod
"TOI-1478","TOI-1478 b",1,10.18021170000,0.0818000000,11.99360935,1.79343691,-1.12089807,279.68899816,34.96112477,-38.13940884,"Mass",0.880000,261.0130,0.947000,5597.00,"Transit"
"Kepler-29","Kepler-29 b",2,10.33974000000,0.0848200000,2.55000000,0.12000000,-0.12000000,5.00000000,1.50000000,-1.30000000,"Mass",1.650000,55.9000,0.761000,5378.00,"Transit"
"HD 185269","HD 185269 b",1,6.83776000000,0.0770000000,13.80000000,,,321.00830000,4.44962000,-4.44962000,"Msini",0.671000,832.9821,1.300000,5923.00,"Radial Velocity"
"Kepler-47","Kepler-47 b",3,49.46430000000,0.2877000000,3.05000000,0.04000000,-0.04000000,2.07000000,23.70000000,-2.07000000,"Mass",0.400000,10.1419,0.957000,5636.00,"Transit"
"HATS-16","HATS-16 b",1,2.68650200000,0.0374400000,14.57170000,1.68135000,-1.68135000,1039.30410000,60.38770000,-60.38770000,"Mass",1.860000,994.8095,0.970000,5738.00,"Transit"
"K2-3","K2-3 c",3,24.64672900000,0.1357000000,1.58200000,0.05700000,-0.05100000,2.68000000,0.85000000,-0.85000000,"Mass",3.700000,3.1700,0.549000,3844.00,"Transit"
"KOI-351","KOI-351 b",8,7.00815100000,0.0740000000,1.31000000,0.17000000,-0.17000000,2.27000000,,,"M-R relationship",5.550000,316.4420,1.200000,6080.00,"Transit"
"Kepler-1629","Kepler-1629 b",1,3.87595807000,0.0485000000,0.77000000,0.15000000,-0.08000000,0.38100000,,,"M-R relationship",4.590000,315.4570,1.010000,5776.00,"Transit"
"Kepler-918","Kepler-918 b",1,4.85386933000,0.0569000000,1.74000000,0.40000000,-0.21000000,3.68000000,,,"M-R relationship",3.840000,258.7020,1.110000,6028.00,"Transit"
"Kepler-1860","Kepler-1860 b",1,12.73719978000,0.1062500000,1.13863767,,,1.55000000,,,"M-R relationship",5.770000,56.3000,0.874000,5420.00,"Transit"
"K2-80","K2-80 c",3,5.60500000000,0.0596000000,1.47000000,0.23000000,-0.23000000,2.76000000,,,"M-R relationship",4.770000,166.0000,0.900000,5441.00,"Transit"
"HATS-3","HATS-3 b",1,3.54785100000,0.0485000000,15.48000000,0.39200000,-0.39200000,340.38200000,43.22300000,-43.22300000,"Mass",0.510000,1212.0044,1.209000,6351.00,"Transit"
"K2-289","K2-289 b",1,13.15696900000,0.1070000000,9.10000000,0.30000000,-0.30000000,61.00000000,,,"M-R relationship",0.445000,27.3178,0.953000,5529.00,"Transit"
"TOI-5108","TOI-5108 b",1,6.75358100000,0.0730000000,6.60000000,0.10000000,-0.10000000,32.00000000,5.00000000,-5.00000000,"Mass",0.600000,122.7850,1.100000,5808.00,"Transit"
"Kepler-1718","Kepler-1718 b",1,135.18800350000,0.4841800000,2.56852070,,,7.12000000,,,"M-R relationship",2.310000,3.7000,0.846000,5731.00,"Transit"
"HD 73344","HD 73344 d",3,5823.00000000000,6.7000000000,13.20000000,,,810.46243785,177.98390792,-146.20106722,"Mass",1.940000,0.0407,1.190000,6148.00,"Radial Velocity"
"Kepler-561","Kepler-561 c",2,5.35016198300,0.0594700000,2.68000000,0.43000000,-0.25000000,7.65000000,,,"M-R relationship",2.180000,183.1660,0.960000,5646.00,"Transit"
"HD 125612","HD 125612 d",3,2822.72698000000,3.9820000000,12.70000000,,,2281.37230545,296.21607532,-141.43364112,"Mass",6.120000,0.0724,1.050000,5900.00,"Radial Velocity"
"HD 109988","HD 109988 b",1,17132.15854000000,12.5180000000,12.10000000,,,6935.33366915,719.88134185,-1320.57703109,"Mass",21.500000,0.0031,0.880000,5185.97,"Radial Velocity"
"HD 28109","HD 28109 b",3,22.89105400000,0.1357000000,2.69000000,0.23000000,-0.23000000,6.20000000,1.60000000,-1.60000000,"Mass",1.800000,33.4501,1.227000,6189.00,"Transit"
"Kepler-154","Kepler-154 e",5,3.93276465000,0.0476600000,1.50000000,0.14000000,-0.12000000,2.86000000,,,"M-R relationship",4.660000,480.4050,0.980000,5769.00,"Transit"
"Kepler-166","Kepler-166 d",3,1.55400392800,0.0244900000,1.73000000,0.15000000,-0.10000000,3.64000000,,,"M-R relationship",3.860000,651.4090,0.880000,5350.00,"Transit"
"K2-206","K2-206 b",1,18.29454900000,,2.79522879,0.22325706,-0.15450847,8.22000000,,,"M-R relationship",2.070000,,0.789481,5043.00,"Transit"
"NGTS-17","NGTS-17 b",1,3.24253000000,0.0391000000,13.89913607,1.23298788,-1.23298788,242.82090295,61.97653937,-52.12385875,"Mass",0.500000,1160.0000,1.025000,5650.00,"Transit"
"HD 29021","HD 29021 b",1,1365.00000000000,2.2940000000,12.90000000,,,1420.69297929,212.94503269,-206.58846455,"Mass",3.640000,0.1252,0.860000,5560.00,"Radial Velocity"
"HD 60532","HD 60532 b",2,201.90000000000,0.7700000000,13.80000000,,,336.89980000,25.42640000,-25.42640000,"Msini",0.704000,16.9008,1.500000,6245.00,"Radial Velocity"
"HD 181433","HD 181433 c",3,1018.50000000000,1.8850000000,,,,2207.00045821,,,"Mass",,0.0984,0.860000,4918.00,"Radial Velocity"
"Kepler-585","Kepler-585 b",1,2.75235975300,0.0384100000,2.83000000,0.55000000,-0.27000000,8.40000000,,,"M-R relationship",2.040000,489.1490,0.960000,5593.00,"Transit"
"Kepler-1987","Kepler-1987 d",4,5.64491415400,0.0571000000,2.66000000,0.25000000,-0.18000000,7.56000000,,,"M-R relationship",2.210000,72.3800,0.799000,4769.00,"Transit"
"Qatar-4","Qatar-4 b",1,1.80535640000,0.0280300000,12.72221500,1.23299000,-1.23299000,1938.76300000,171.62820000,-171.62820000,"Mass",5.100000,614.0000,0.896000,5215.00,"Transit"
"HD 224018","HD 224018 d",3,138.07310000000,0.5300000000,2.40000000,0.10000000,-0.10000000,4.20000000,1.80000000,-1.60000000,"Mass",1.700000,4.7348,1.013000,5784.00,"Transit"
"K2-126","K2-126 b",1,7.38565500000,0.0656000000,1.97000000,0.12000000,-0.12000000,4.54000000,,,"M-R relationship",3.260000,35.3000,0.690000,4339.00,"Transit"
"HD 125612","HD 125612 b",3,557.69994000000,1.3490000000,13.20000000,,,945.22168242,77.86795971,-81.99972901,"Msini",2.260000,0.6309,1.050000,5900.00,"Radial Velocity"
"TIC 160113658","TIC 160113658 b",1,6.72952262077,,3.49015778,0.95946990,-0.40018841,12.00000000,,,"M-R relationship",1.550000,,0.760000,4817.31,"Transit"
"K2-203","K2-203 b",1,9.69520000000,0.0824000000,1.26549392,0.10200172,-0.07958376,2.14000000,,,"M-R relationship",5.800000,49.6336,0.793000,5026.00,"Transit"
"Kepler-1556","Kepler-1556 b",1,8.82713457000,0.0829000000,1.96000000,0.40000000,-0.15000000,4.50000000,,,"M-R relationship",3.280000,92.1380,0.970000,5608.00,"Transit"
"HATS-40","HATS-40 b",1,3.26427360000,0.0499700000,17.71022000,1.79344000,-1.34508000,505.34970000,76.27920000,-76.27920000,"Mass",0.490000,3163.3762,1.561000,6460.00,"Transit"
"HD 75898","HD 75898 c",2,6717.00000000000,7.3900000000,12.60000000,,,2698.36317543,206.58846455,-200.23189641,"Mass",7.410000,0.0528,1.295000,6122.00,"Radial Velocity"
"Kepler-1209","Kepler-1209 b",1,25.36911600000,0.1751500000,1.51000000,0.32000000,-0.18000000,2.89000000,,,"M-R relationship",4.610000,63.2460,1.230000,6210.00,"Transit"
"TOI-5126","TOI-5126 b",2,5.45883850000,0.0651900000,4.74000000,0.16000000,-0.14000000,20.20000000,,,"M-R relationship",1.040000,467.0000,1.240000,6150.00,"Transit"
"TOI-1266","TOI-1266 d",3,32.50900000000,0.1513000000,1.74000000,,,3.68000000,1.05000000,-1.11000000,"Mass",3.840000,1.3000,0.437000,3563.00,"Transit Timing Variations"
"Kepler-1943","Kepler-1943 b",1,4.85018014900,0.0597500000,1.54869189,,,3.02000000,,,"M-R relationship",4.470000,724.2000,1.055000,6032.00,"Transit"
"K2-172","K2-172 c",2,29.62682000000,,3.20569097,0.18890159,-0.13911768,10.40000000,,,"M-R relationship",1.730000,,0.934356,5569.00,"Transit"
"Gl 378","Gl 378 b",1,3.82200000000,0.0394350000,3.66000000,,,13.02000000,2.03000000,-2.01000000,"Msini",1.460000,38.5823,0.560000,3879.00,"Radial Velocity"
"HD 192263","HD 192263 b",1,24.35560000000,0.1500000000,14.20000000,,,177.98480000,15.89150000,-15.89150000,"Msini",0.342000,15.0597,0.660000,4976.00,"Radial Velocity"
"Kepler-1674","Kepler-1674 b",1,62.56110000000,0.3017000000,3.20577490,,,10.40000000,,,"M-R relationship",1.730000,7.1300,0.960000,5473.91,"Transit"
"HD 147379","HD 147379 b",1,86.58000000000,0.3193000000,4.94000000,,,21.60000000,1.10000000,-1.10000000,"Msini",0.985000,0.7847,0.580000,4090.00,"Radial Velocity"
"HD 136352","HD 136352 c",3,27.59221000000,0.1721000000,2.91600000,0.07500000,-0.07300000,11.24000000,0.65000000,-0.63000000,"Mass",2.497668,35.1000,0.870000,5664.00,"Radial Velocity"
"HAT-P-2","HAT-P-2 c",2,8500.00000000000,,12.40000000,,,3400.76395490,1652.70771640,-699.22249540,"Mass",9.800000,,1.330000,6412.00,"Radial Velocity"
"Kepler-584","Kepler-584 b",1,35.18103040000,0.2281000000,4.21000000,1.59000000,-0.56000000,16.50000000,,,"M-R relationship",1.220000,76.3390,1.170000,6195.00,"Transit"
"HD 28185","HD 28185 b",2,385.92000000000,1.0340000000,12.80000000,,,1859.29618095,25.42627256,-25.42627256,"Msini",4.870000,0.9073,0.974000,5602.00,"Radial Velocity"
"Kepler-1644","Kepler-1644 b",1,21.09077580000,0.1420000000,1.88000000,0.52000000,-0.16000000,4.19000000,,,"M-R relationship",3.470000,31.8600,0.890000,5499.00,"Transit"
"Kepler-1786","Kepler-1786 b",1,78.54609680000,0.3572200000,3.16305828,,,10.10000000,,,"M-R relationship",1.750000,10.7000,1.058000,5808.00,"Transit"
"HAT-P-14","HAT-P-14 b",1,4.62767000000,0.0596000000,15.91678000,1.34508000,-1.34508000,1093.33520000,200.23290000,-200.23290000,"Mass",1.560000,1038.7800,2.650000,6600.00,"Transit"
"HD 142415","HD 142415 b",1,386.29999000000,1.0600000000,13.50000000,,,530.77610000,38.13960000,-38.13960000,"Msini",1.190000,1.0219,1.070000,5940.00,"Radial Velocity"
"K2-153","K2-153 b",1,7.51574000000,0.0614000000,2.00000000,0.21000000,-0.18000000,4.66000000,,,"M-R relationship",3.200000,11.8000,0.550000,3845.00,"Transit"
"TOI-2641","TOI-2641 b",1,4.88097400000,0.0607000000,18.10250383,5.17854908,-7.17374765,122.68176510,6.99222495,-11.44182265,"Mass",0.092000,602.0000,1.160000,6100.00,"Transit"
"Kepler-850","Kepler-850 b",1,7.19303878000,0.0744000000,1.78000000,0.47000000,-0.21000000,3.82000000,,,"M-R relationship",3.720000,329.2830,1.060000,5932.00,"Transit"
"WASP-10","WASP-10 b",1,3.09276160000,0.0378100000,12.10600000,0.22400000,-0.22400000,1001.12000000,41.32000000,-34.96000000,"Mass",4.140000,174.0323,0.750000,4675.00,"Transit"
"Kepler-127","Kepler-127 d",3,48.63040800000,0.2800000000,2.64000000,0.14000000,-0.14000000,7.46000000,,,"M-R relationship",2.230000,31.5190,1.248000,6106.00,"Transit"
"CoRoT-12","CoRoT-12 b",1,2.82804200000,0.0401600000,16.14000000,1.46000000,-1.46000000,291.43800000,22.24700000,-20.65800000,"Mass",0.411000,661.1334,1.078000,5675.00,"Transit"
"Kepler-357","Kepler-357 d",3,49.49987500000,0.2460000000,3.43000000,2.04000000,-2.04000000,11.60000000,,,"M-R relationship",1.580000,4.6190,0.794000,5036.00,"Transit"
"Kepler-563","Kepler-563 b",1,22.18432708000,0.1418000000,3.09000000,0.17000000,-0.20000000,9.75000000,,,"M-R relationship",1.820000,18.7380,0.800000,5066.00,"Transit"
"HD 110113","HD 110113 c",2,6.74400000000,0.0680000000,2.11384817,4.64432500,-4.64432500,10.50000000,1.20000000,-1.20000000,"Msini",6.110000,199.9000,0.997000,5732.00,"Radial Velocity"
"Kepler-1022","Kepler-1022 b",1,10.99469878000,0.0805000000,2.36000000,0.08000000,-0.28000000,6.17000000,,,"M-R relationship",2.580000,19.2580,0.710000,4445.00,"Transit"
"HD 20781","HD 20781 e",5,85.50730000000,0.3374000000,3.83000000,,,14.03000000,1.56000000,-1.56000000,"Msini",1.370000,4.3043,0.700000,5256.00,"Radial Velocity"
"G 264-012","G 264-012 b",2,2.30538000000,0.0227900000,1.39000000,,,2.50000000,0.29000000,-0.30000000,"Msini",5.120000,20.5000,0.297000,3326.00,"Radial Velocity"
"Kepler-595","Kepler-595 b",2,25.30290920000,0.1582000000,3.70800000,0.01000000,-0.01000000,17.40000000,7.10000000,-3.80000000,"Mass",1.230000,17.3820,0.930000,5138.50,"Transit"
"Kepler-433","Kepler-433 b",1,5.33408384000,0.0679000000,16.25000000,1.79000000,-1.79000000,896.24000000,165.26000000,-165.26000000,"Mass",1.130000,1682.6600,1.460000,6360.00,"Transit"
"Kepler-1340","Kepler-1340 b",1,0.66502691600,0.0152300000,1.55000000,0.70000000,-0.27000000,3.02000000,,,"M-R relationship",4.460000,4793.0010,1.270000,6331.00,"Transit"
"Kepler-1115","Kepler-1115 b",1,23.55407250000,0.2134000000,1.70000000,0.29000000,-0.20000000,3.53000000,,,"M-R relationship",3.950000,516.1010,1.600000,8480.00,"Transit"
"Kepler-104","Kepler-104 c",3,23.66820500000,0.1530000000,3.13000000,0.55000000,-0.55000000,7.14430805,3.89355224,-3.89355224,"Msini",2.994855,45.4380,0.818000,5711.00,"Transit"
"Kepler-182","Kepler-182 b",2,9.82579200000,0.0960000000,2.58000000,1.18000000,-1.18000000,7.18000000,,,"M-R relationship",2.300000,239.7870,1.114000,6250.00,"Transit"
"Kepler-1336","Kepler-1336 c",2,5.77721211000,0.0627200000,1.71000000,0.27000000,-0.35000000,3.57000000,,,"M-R relationship",3.920000,662.7130,0.940000,5512.00,"Transit"
"TOI-216","TOI-216.02",2,17.16073000000,0.1293000000,8.00000000,3.00000000,-2.00000000,18.75187601,0.63565681,-0.63565681,"Mass",0.340000,25.9000,0.770000,5026.00,"Transit"
"WASP-186","WASP-186 b",1,5.02679900000,0.0600000000,12.44199000,0.33627000,-0.33627000,1341.24260000,57.20940000,-57.20940000,"Mass",3.821000,853.1355,1.220000,6361.00,"Transit"
"WASP-190","WASP-190 b",1,5.36775300000,0.0663000000,12.89035000,1.00881000,-1.00881000,317.83000000,31.78300000,-31.78300000,"Mass",0.815000,747.1320,1.350000,6400.00,"Transit"
"Kepler-325","Kepler-325 b",3,4.54443900000,0.0530000000,2.91000000,1.44000000,-1.44000000,8.80000000,,,"M-R relationship",1.960000,210.5540,0.914000,5752.00,"Transit"
"Kepler-1618","Kepler-1618 b",1,6.10826019000,0.0710900000,1.26000000,0.52000000,-0.24000000,2.13000000,,,"M-R relationship",5.850000,903.9080,1.410000,6620.00,"Transit"
"K2-371","K2-371 b",1,3.11490500000,,13.02400000,0.92100000,-0.86800000,,,,"Msini",,198.0922,0.958000,4925.00,"Transit"
"tau Cet","tau Cet g",3,20.00000000000,0.1330000000,1.18000000,,,1.75000000,0.25000000,-0.40000000,"Msini",5.850000,27.9835,0.783000,5310.00,"Radial Velocity"
"K2-239","K2-239 d",3,10.11500000000,0.0685000000,1.10000000,0.10000000,-0.10000000,1.37000000,,,"M-R relationship",5.660000,3.4099,0.400000,3420.00,"Transit"
"NGC 2682 YBP 401","NGC 2682 YBP 401 b",1,4.08700000000,,14.30000000,,,146.20180000,15.89150000,-15.89150000,"Msini",0.275000,,1.140000,6165.00,"Radial Velocity"
"TIC 24750448","TIC 24750448 c",2,10.14385270726,,3.09028272,0.42332739,-0.31924118,9.75000000,,,"M-R relationship",1.820000,,0.690000,4545.43,"Transit"
"WASP-64","WASP-64 b",1,1.57329180000,0.0264800000,14.24700000,0.43700000,-0.43700000,403.94500000,21.61200000,-21.61200000,"Mass",0.823000,1563.6374,1.004000,5400.00,"Transit"
"Kepler-136","Kepler-136 c",2,16.39923500000,0.1330000000,1.99000000,0.37000000,-0.37000000,4.62000000,,,"M-R relationship",3.220000,162.0440,1.204000,6165.00,"Transit"
"TIC 320419023","TIC 320419023 b",1,5.26375651589,,2.77280763,0.32201188,-0.27603990,8.11000000,,,"M-R relationship",2.090000,,1.056000,5703.36,"Transit"
"Kepler-238","Kepler-238 b",5,2.09087600000,0.0340000000,1.73000000,0.40000000,-0.40000000,3305.02000000,,,"Mass",526.000000,2500.5880,1.229000,5751.00,"Transit"
"Kepler-880","Kepler-880 c",2,11.80617370000,0.1216000000,2.87000000,0.58000000,-0.94000000,8.60000000,,,"M-R relationship",2.000000,926.7200,1.714000,6900.00,"Transit"
"HD 142","HD 142 b",3,351.43394000000,1.0390000000,12.70000000,,,2256.58168970,317.82840700,-317.82840700,"Mass",6.050000,2.7603,1.210000,6245.00,"Radial Velocity"
"K2-408","K2-408 b",1,20.97895900000,,1.67700000,0.11800000,-0.10900000,3.45000000,,,"M-R relationship",4.020000,,0.813000,5335.00,"Transit"
"EPIC 249893012","EPIC 249893012 d",3,35.74700000000,0.2200000000,3.94000000,0.13000000,-0.12000000,10.18000000,2.46000000,-2.42000000,"Mass",0.910000,53.0000,1.050000,5430.00,"Transit"
"HD 114783","HD 114783 b",2,493.70000000000,1.1600000000,13.70000000,,,349.60000000,19.07000000,-19.07000000,"Msini",0.747000,0.3152,0.853000,5135.00,"Radial Velocity"
"TOI-4495","TOI-4495 b",2,2.56699000000,0.0395700000,2.48300000,0.13800000,-0.09500000,7.70000000,1.40000000,-1.50000000,"Mass",2.710000,1001.2800,1.247000,6210.00,"Transit"
"Kepler-273","Kepler-273 c",2,8.01492700000,0.0730000000,1.98000000,1.15000000,-1.15000000,4.58000000,,,"M-R relationship",3.240000,74.8870,0.756000,5626.00,"Transit"
"HIP 54373","HIP 54373 c",2,15.14400000000,0.0990000000,3.57000000,,,12.44000000,2.11000000,-2.11000000,"Msini",1.500000,6.1142,0.570000,4021.00,"Radial Velocity"
"Kepler-398","Kepler-398 c",3,11.41941200000,0.0870000000,1.01000000,0.11000000,-0.11000000,1.01000000,,,"M-R relationship",5.390000,20.5560,0.649000,4493.00,"Transit"
"Kepler-940","Kepler-940 b",1,59.62252570000,0.3059000000,3.34000000,0.71000000,-0.31000000,11.10000000,,,"M-R relationship",1.640000,10.5190,0.970000,5769.00,"Transit"
"Kepler-1705","Kepler-1705 b",2,9.03502000000,0.0800000000,2.03000000,0.12000000,-0.14000000,4.47000000,0.48000000,-0.43000000,"Mass",2.977353,91.7400,1.139000,6312.00,"Transit"
"Kepler-677","Kepler-677 b",1,6.57531678000,0.0670000000,5.38000000,1.17000000,-0.42000000,25.00000000,,,"M-R relationship",0.882000,683.2740,1.000000,5723.00,"Transit"
"Kepler-67","Kepler-67 b",1,15.72590000000,0.1171000000,2.94000000,0.16000000,-0.16000000,8.96000000,,,"M-R relationship",1.940000,30.6000,0.865000,5331.00,"Transit"
"HD 108236","HD 108236 e",5,19.59002500000,0.1367000000,3.08300000,0.05200000,-0.05200000,9.71000000,,,"M-R relationship",1.820000,35.0031,0.869000,5660.00,"Transit"
"Kepler-534","Kepler-534 c",2,7.37868976600,0.0761000000,1.22700000,,,2.02000000,,,"M-R relationship",6.010000,178.6800,1.075000,5936.00,"Transit"
"Kepler-524","Kepler-524 c",2,1.88897906000,0.0304600000,0.96000000,0.08000000,-0.07000000,0.84000000,,,"M-R relationship",5.220000,2959.3380,1.090000,6014.00,"Transit"
"Kepler-1246","Kepler-1246 b",1,11.32271513000,0.0848000000,1.36000000,0.20000000,-0.22000000,2.42000000,,,"M-R relationship",5.290000,26.4510,0.730000,4611.00,"Transit"
"GJ 414 A","GJ 414 A b",2,50.80000000000,0.2324000000,2.63000000,1.22000000,-0.85000000,7.60000000,2.44000000,-2.19000000,"Msini",2.300000,2.2033,0.650000,4120.00,"Radial Velocity"
"K2-141","K2-141 b",2,0.28032440000,0.0074700000,1.51000000,0.05000000,-0.05000000,4.97000000,0.35000000,-0.34000000,"Mass",7.930000,3260.0000,0.708000,4570.00,"Transit"
"NY Vir","NY Vir b",2,3160.00000000000,3.3000000000,13.30000000,,,730.97800000,95.34500000,-95.34500000,"Mass",1.710000,2.1780,0.459000,32780.00,"Eclipse Timing Variations"
"GJ 625","GJ 625 b",1,14.62800000000,0.0783610000,1.49000000,,,2.82000000,0.51000000,-0.51000000,"Msini",4.680000,2.0787,0.300000,3499.00,"Radial Velocity"
"TOI-2447","TOI-2447 b",1,69.33684000000,0.3470000000,9.60609646,0.13450777,-0.12329879,124.90656395,9.85268062,-8.58136699,"Mass",0.774000,44.5933,1.034000,5730.00,"Transit"
"Kepler-1982","Kepler-1982 b",1,3.82315697000,0.0511000000,0.77000000,0.14000000,-0.04000000,0.38100000,,,"M-R relationship",4.590000,638.3800,1.213000,6202.00,"Transit"
"HD 154391","HD 154391 b",1,5163.00000000000,7.4600000000,12.50000000,,,2892.23850370,889.91953960,-603.87397330,"Mass",8.140000,0.6850,2.070000,4909.00,"Radial Velocity"
"TOI-2583 A","TOI-2583 A b",1,4.52072650000,0.0571000000,14.45958510,0.44835923,-0.36989636,79.45710175,18.43404761,-17.79839079,"Mass",0.144000,750.9000,1.215000,5936.00,"Transit"
"Kepler-1345","Kepler-1345 b",1,44.61695570000,0.2641200000,2.36000000,1.06000000,-0.46000000,6.17000000,,,"M-R relationship",2.580000,68.4690,1.320000,6449.00,"Transit"
"TOI-4137","TOI-4137 b",1,3.80161220000,0.0522200000,13.57407563,0.44835923,-0.43715025,457.67290608,54.03082919,-47.67426105,"Mass",1.010000,1013.0000,1.313000,6202.00,"Transit"
"Kepler-160","Kepler-160 b",3,4.30939700000,0.0551100000,1.71500000,0.06100000,-0.04700000,3.59000000,,,"M-R relationship",3.910000,396.6190,1.003000,5471.00,"Transit"
"Kepler-346","Kepler-346 c",2,23.85154900000,0.1680000000,3.07000000,1.46000000,-1.46000000,9.64000000,,,"M-R relationship",1.830000,23.8120,0.943000,6033.00,"Transit"
"HD 50499","HD 50499 c",2,8619.90000000000,9.0200000000,13.20000000,,,931.24190000,232.01590000,-57.20940000,"Msini",2.220000,0.0292,1.310000,6099.00,"Radial Velocity"
"K2-395","K2-395 c",2,8.49128200000,,3.39500000,0.28000000,-0.25700000,11.40000000,,,"M-R relationship",1.600000,,0.952000,5007.00,"Transit"
"Kepler-922","Kepler-922 b",1,0.93846683200,0.0179500000,1.42000000,0.18000000,-0.11000000,2.60000000,,,"M-R relationship",4.990000,2142.6340,0.950000,5671.00,"Transit"
"Kepler-791","Kepler-791 b",1,14.55397590000,0.1256000000,3.05000000,1.32000000,-0.70000000,9.53000000,,,"M-R relationship",1.850000,140.0570,1.300000,6383.00,"Transit"
"WASP-177","WASP-177 b",1,3.07172200000,0.0395700000,17.71022000,7.39794000,-4.03524000,161.45764000,12.07754000,-12.07754000,"Mass",0.172000,279.7736,0.876000,5017.00,"Transit"
"TIC 198190129","TIC 198190129 b",1,7.94804910667,,2.92284949,0.21251203,-0.20166389,8.87000000,,,"M-R relationship",1.950000,,0.638000,4377.53,"Transit"
"HATS-67","HATS-67 b",1,1.60917880000,0.0303200000,18.88716500,0.52682300,-0.52682300,460.85350000,38.13960000,-38.13960000,"Mass",0.374000,3821.0000,1.435000,6594.00,"Transit"
"Kepler-1780","Kepler-1780 b",1,109.44499970000,0.4276000000,3.60600667,,,12.70000000,,,"M-R relationship",1.490000,3.1400,0.868000,5403.00,"Transit"
"TOI-1062","TOI-1062 b",2,4.11296000000,0.0520000000,2.26500000,0.09600000,-0.09100000,10.15000000,0.81000000,-0.84000000,"Mass",4.850000,232.0000,0.940000,5328.00,"Transit"
"K2-125","K2-125 b",1,21.75026400000,0.1210000000,2.18000000,0.19000000,-0.18000000,5.39000000,,,"M-R relationship",2.860000,2.0000,0.494727,3654.47,"Transit"
"TOI-3082","TOI-3082 b",1,1.92690700000,,3.66210000,0.14640000,-0.14480000,13.00000000,,,"M-R relationship",1.450000,131.6480,0.664000,4263.00,"Transit"
"HATS-75","HATS-75 b",1,2.78865560000,0.0327420000,9.90873894,0.14571675,-0.14571675,156.05374784,12.39530787,-12.39530787,"Mass",0.878000,59.2600,0.601700,3790.40,"Transit"
"HD 330075","HD 330075 b",1,3.38773000000,0.0400000000,14.30000000,,,152.55840000,6.35660000,-6.35660000,"Msini",0.287000,292.3345,0.470000,5000.00,"Radial Velocity"
"Kepler-1996","Kepler-1996 c",2,92.72972480000,0.3608000000,2.81000000,0.20000000,-0.08000000,8.30000000,,,"M-R relationship",2.060000,1.3800,0.748000,4580.00,"Transit"
"Kepler-1623","Kepler-1623 b",1,4.36128348000,0.0518000000,1.31000000,0.31000000,-0.18000000,2.27000000,,,"M-R relationship",5.550000,243.0800,1.000000,5772.00,"Transit"
"HD 27442","HD 27442 b",1,428.10000000000,1.2710000000,13.50000000,,,495.80000000,44.50000000,-44.50000000,"Msini",1.110000,4.3915,1.230000,4846.00,"Radial Velocity"
"Kepler-39","Kepler-39 b",1,21.08721000000,0.1640000000,13.90000000,1.01000000,-1.12000000,6388.10000000,413.20000000,-381.40000000,"Mass",13.000000,90.2200,1.290000,6350.00,"Transit"
"Kepler-107","Kepler-107 b",4,3.18002180000,0.0454400000,1.53600000,0.02500000,-0.02500000,3.80000000,1.80000000,-1.70000000,"Mass",5.800000,1073.0000,1.238000,5854.00,"Transit"
"Kepler-1645","Kepler-1645 b",1,16.17795610000,0.1285000000,1.78000000,0.43000000,-0.20000000,3.82000000,,,"M-R relationship",3.720000,138.5380,1.020000,5812.00,"Transit"
"K2-412","K2-412 b",1,5.93820000000,0.0586000000,2.11600000,0.10500000,-0.10520000,5.13000000,,,"M-R relationship",2.980000,243.5180,0.893000,5590.00,"Transit"
"Kepler-360","Kepler-360 c",2,7.18643400000,0.0750000000,2.10000000,1.00000000,-1.00000000,5.06000000,,,"M-R relationship",3.000000,146.5000,0.994000,6053.00,"Transit"
"Kepler-1661","Kepler-1661 b",1,175.06000000000,0.6330000000,3.87000000,0.06000000,-0.06000000,17.00000000,12.00000000,-12.00000000,"Mass",1.600000,0.8800,0.841000,5100.00,"Transit"
"Kepler-1828","Kepler-1828 b",1,10.27379990000,0.0924000000,2.11598626,,,5.13000000,,,"M-R relationship",2.980000,96.2700,0.996000,5806.00,"Transit"
"HD 101930","HD 101930 b",1,70.46000000000,0.3000000000,10.60000000,,,79.45750000,6.35660000,-6.35660000,"Msini",0.367000,5.4444,0.570000,5108.00,"Radial Velocity"
"K2-157","K2-157 d",3,66.50000000000,0.3090000000,5.16000000,,,23.30000000,2.50000000,-2.50000000,"Msini",0.932000,6.4600,0.890000,5334.00,"Radial Velocity"
"K2-166","EPIC 201615463 c",2,3.80464000000,,1.22000000,0.21000000,-0.17000000,1.98000000,,,"M-R relationship",5.990000,,1.073000,5960.00,"Transit"
"K2-15","K2-15 b",1,11.81040000000,0.0910000000,2.48000000,0.30000000,-0.30000000,6.71000000,,,"M-R relationship",2.420000,48.0000,0.720000,5131.00,"Transit"
"Kepler-54","Kepler-54 d",3,20.99569400000,0.1260000000,1.53000000,0.08000000,-0.08000000,12.09460000,,,"Mass",9.200000,3.4250,0.518000,4252.00,"Transit"
