pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_orbper,pl_dens,discoverymethod,st_teff,st_mass,st_met
"WASP-107 b",10.53646000,0.22418000,-0.22418000,30.51152707,1.58914204,-1.58914204,"Mass",5.72148760000,0.134000,"Transit",4425.00,0.683000,0.0200
"Kepler-409 b",1.19900000,0.04300000,-0.04300000,6.00000000,,,"Mass",68.95832160000,19.000000,"Transit",5421.00,0.913000,0.0500
"Kepler-701 b",2.84000000,0.22000000,-0.45000000,8.45000000,,,"M-R relationship",10.35533177000,2.030000,"Transit",5343.00,0.880000,0.0000
"GJ 9827 d",1.98000000,0.11000000,-0.10000000,3.02000000,0.58000000,-0.57000000,"Mass",6.20183000000,2.510000,"Transit",4236.00,0.620000,-0.2900
"NGTS-2 b",17.87835500,0.52682300,-0.50440500,235.19420000,41.31790000,-38.13960000,"Mass",4.51116400000,0.226000,"Transit",6478.00,1.640000,-0.0600
"CoRoT-36 b",15.80466279,1.56925730,-1.56925730,216.12331676,149.37935129,-136.66621501,"Mass",5.61653100000,0.250000,"Transit",6730.00,1.320000,-0.1000
"TOI-4145 A b",13.30506009,0.35868738,-0.34747840,136.66621501,41.31769291,-41.31769291,"Mass",4.06644280000,0.320000,"Transit",5281.00,0.905000,0.1680
"K2-380 b",2.72900000,0.18600000,-0.17600000,7.89000000,,,"M-R relationship",9.40131200000,2.130000,"Transit",5911.00,0.993000,-0.0490
"TOI-5616 b",10.78000000,0.54000000,-0.47000000,624.00000000,,,"Mass",2.00284900000,,"Transit",3996.00,0.666000,0.1400
"Kepler-650 b",2.96000000,0.51000000,-0.45000000,9.06000000,,,"M-R relationship",3.03214558800,1.920000,"Transit",5849.00,1.080000,0.1300
"Kepler-715 b",3.75000000,0.83000000,-0.50000000,13.50000000,,,"M-R relationship",10.00652995000,1.410000,"Transit",5871.00,1.040000,0.0200
"Kepler-1511 b",1.68000000,0.69000000,-0.24000000,3.46000000,,,"M-R relationship",23.23827920000,4.010000,"Transit",6064.00,1.170000,0.1400
"WASP-34 b",11.20900000,0.89672000,-0.89672000,177.98480000,54.03110000,-54.03110000,"Mass",4.31768000000,0.412000,"Transit",5700.00,0.960000,-0.0200
"HD 179949 b",13.90000000,,,291.12000000,24.15400000,-24.15400000,"Msini",3.09251400000,0.596000,"Radial Velocity",6168.00,1.210000,0.1370
"Kepler-386 b",1.39000000,0.82000000,-0.82000000,2.51000000,,,"M-R relationship",12.31043000000,5.140000,"Transit",5178.00,0.825000,0.0700
"Kepler-990 c",1.53000000,0.35000000,-0.19000000,2.96000000,,,"M-R relationship",0.53835430800,4.540000,"Transit",5948.00,1.050000,0.0100
"Kepler-1031 b",0.87000000,0.21000000,-0.11000000,0.59000000,,,"M-R relationship",1.22621732000,4.920000,"Transit",6011.00,1.090000,0.0300
"Kepler-223 b",2.99000000,0.18000000,-0.27000000,7.40000000,1.30000000,-1.10000000,"Mass",7.38449000000,1.540000,"Transit",5803.00,1.125000,0.1000
"XO-2 S c",13.60000000,,,438.60320166,15.89142035,-15.89142035,"Msini",120.05900000000,0.958000,"Radial Velocity",5325.00,0.980000,0.3200
"PH2 b",9.33708092,0.29143350,-0.26901554,87.08498352,20.97667486,-21.29450327,"Mass",282.52542000000,0.580000,"Transit",5734.00,0.966000,0.0170
"Kepler-1993 b",4.15000000,1.28000000,-2.98000000,16.10000000,,,"M-R relationship",26.65657370000,1.240000,"Transit",5159.00,1.373000,-0.0400
"Kepler-207 b",1.57000000,0.30000000,-0.30000000,3.09000000,,,"M-R relationship",1.61186500000,4.390000,"Transit",5920.00,1.313000,0.2900
"Kepler-1200 b",1.06000000,0.06000000,-0.08000000,1.20000000,,,"M-R relationship",1.11854971700,5.540000,"Transit",4612.00,0.740000,0.0400
"TOI-6000 b",0.94000000,0.05000000,-0.05000000,0.77900000,,,"M-R relationship",0.44895900000,5.150000,"Transit",3419.00,0.370000,
"HAT-P-17 c",13.10000000,,,1080.60000000,349.60000000,-222.50000000,"Msini",5584.00000000000,2.640000,"Radial Velocity",5336.96,0.920000,0.0512
"HD 3167 c",3.00000000,0.45000000,-0.21000000,11.13000000,0.78000000,-0.74000000,"Mass",29.84540000000,2.110000,"Transit",5261.00,0.837000,0.0400
"TOI-3023 b",16.43236571,0.48198617,-0.35868738,197.05361234,31.78284070,-28.60455663,"Mass",3.90149710000,0.245000,"Transit",5760.00,1.120000,0.0850
"Kepler-652 b",2.49000000,0.06000000,-0.05000000,6.76000000,,,"M-R relationship",4.18200253100,2.410000,"Transit",5490.00,0.970000,0.1700
"TrES-4 b",18.04649000,2.01762000,-2.01762000,247.90740000,60.38770000,-60.38770000,"Mass",3.55395000000,0.099000,"Transit",6200.00,1.080000,0.1400
"Kepler-1789 b",2.83137505,,,8.40000000,,,"M-R relationship",80.23190308000,2.030000,"Transit",5436.00,0.920000,0.1200
"Kepler-505 b",2.60000000,0.11000000,-0.09000000,7.27000000,,,"M-R relationship",27.52197994000,2.270000,"Transit",3931.00,0.550000,-0.1900
"WASP-155 b",13.45077684,0.67253884,-0.67253884,276.82854250,57.20911326,-57.20911326,"Mass",3.11041300000,0.620000,"Transit",5660.00,1.090000,0.0000
"OGLE-2005-BLG-390L b",2.21000000,,,5.50000000,5.50000000,-2.70000000,"Mass",3285.00000000000,2.800000,"Microlensing",,0.220000,
"NGTS-26 b",14.88552637,0.66132986,-0.53803107,92.80589484,20.65884645,-19.06970442,"Mass",4.51992790000,0.153000,"Transit",5550.00,0.960000,0.2000
"HAT-P-37 b",13.20400000,0.86300000,-0.86300000,371.52800000,32.73500000,-32.73500000,"Mass",2.79743600000,0.890000,"Transit",5500.00,0.929000,0.0300
"Kepler-478 b",2.71000000,0.09000000,-0.33000000,7.80000000,,,"M-R relationship",13.22175760000,2.150000,"Transit",5210.00,0.850000,-0.0300
"HATS-42 b",15.69260000,2.80225000,-1.56926000,597.52040000,47.67450000,-47.67450000,"Mass",2.29210200000,0.830000,"Transit",6060.00,1.273000,0.2200
"Kepler-191 d",2.28000000,0.16000000,-0.13000000,5.82000000,,,"M-R relationship",5.94504101700,2.700000,"Transit",5215.00,0.840000,-0.0500
"HD 17156 b",12.26262489,0.34747840,-0.33626942,1036.12060682,34.96112477,-34.96112477,"Mass",21.21642940000,3.080000,"Radial Velocity",6046.00,1.285000,0.2080
"Kepler-768 b",1.79000000,0.20000000,-0.13000000,3.86000000,,,"M-R relationship",11.39100250000,3.700000,"Transit",5108.00,0.820000,-0.0300
"TIC 154870955 b",3.09467466,0.51582816,-0.34022190,9.77000000,,,"M-R relationship",7.96987471280,1.810000,"Transit",4739.58,0.828000,
"HD 133131 B b",13.30000000,,,794.57500000,15.89150000,-15.89150000,"Msini",5769.00000000000,1.860000,"Radial Velocity",5805.00,0.930000,-0.2810
"EPIC 212297394 c",2.27000000,0.19000000,-0.14000000,5.77000000,,,"M-R relationship",5.21396500000,2.710000,"Transit",5171.00,0.830000,-0.0300
"Kepler-875 b",2.90000000,1.02000000,-0.45000000,8.75000000,,,"M-R relationship",27.50737990000,1.970000,"Transit",5958.00,1.060000,0.0300
"K2-35 c",1.93000000,0.13000000,-0.11000000,4.38000000,,,"M-R relationship",5.60835200000,3.350000,"Transit",4402.71,0.701968,0.0400
"Kepler-321 c",2.32000000,0.45000000,-0.45000000,5.99000000,,,"M-R relationship",13.09392100000,2.640000,"Transit",5740.00,1.024000,0.1210
"Kepler-169 d",1.25000000,0.09000000,-0.09000000,2.10000000,,,"M-R relationship",8.34812500000,5.910000,"Transit",4997.00,0.825000,0.1700
"GJ 2030 b",2.03000000,,,4.76742611,0.63565681,-0.63565681,"Msini",2.38129000000,3.130000,"Radial Velocity",5485.00,0.960000,-0.4000
"HD 86226 c",2.16000000,0.08000000,-0.08000000,7.25000000,1.19000000,-1.12000000,"Mass",3.98442000000,3.970000,"Transit",5863.00,1.019000,0.0180
"TOI-824 b",2.92600000,0.20200000,-0.19100000,18.46700000,1.84300000,-1.87500000,"Mass",1.39297800000,4.030000,"Transit",4600.00,0.710000,-0.0920
"Kepler-1881 b",2.98104391,,,9.17000000,,,"M-R relationship",159.39399720000,1.900000,"Transit",5135.00,0.812000,0.1200
"Kepler-308 c",2.16000000,1.04000000,-1.04000000,5.31000000,,,"M-R relationship",15.38231000000,2.900000,"Transit",5895.00,0.920000,-0.0400
"Kepler-378 c",0.70000000,0.05000000,-0.05000000,0.27100000,,,"M-R relationship",28.90600900000,4.340000,"Transit",4661.00,0.780000,0.1369
"GJ 357 b",1.20000000,0.06000000,-0.06000000,1.83000000,0.30000000,-0.30000000,"Mass",3.93060000000,5.600000,"Transit",3505.00,0.342000,-0.1200
"TOI-1130 c",13.00000000,0.40000000,-0.40000000,336.00000000,2.00000000,-5.00000000,"Mass",8.35018980000,0.827042,"Transit",4360.00,0.745000,0.1100
"TOI-4860 b",8.70000000,0.40000000,-0.40000000,86.70000000,1.90000000,-1.90000000,"Mass",1.52275910000,0.750000,"Transit",3260.00,0.340000,0.2700
"Kepler-1651 b",1.84000000,0.11000000,-0.11000000,4.04000000,,,"M-R relationship",9.87863917000,3.560000,"Transit",3713.00,0.522000,-0.1600
"TOI-1238 c",2.11000000,0.14000000,-0.14000000,8.32000000,1.90000000,-1.88000000,"Mass",3.29473600000,4.900000,"Transit",4089.00,0.590000,0.3100
"TOI-1753 b",2.47852533,0.09834485,-0.07935468,16.60000000,5.20000000,-5.20000000,"Mass",5.38461040000,5.950000,"Transit",5621.00,0.948300,0.0260
"Kepler-49 d",1.60000000,0.07000000,-0.07000000,235.98200000,,,"Mass",2.57654900000,20.000000,"Transit",4252.00,0.549000,0.0300
"TIC 153919886 b",2.70601108,0.28201647,-0.23940357,7.78000000,,,"M-R relationship",2.10510492329,2.160000,"Transit",4137.16,0.581261,
"HD 188015 b",13.60000000,,,476.72000000,41.32000000,-41.32000000,"Msini",461.20000000000,1.040000,"Radial Velocity",5746.00,1.090000,0.2890
"HD 221416 b",9.17000000,0.34000000,-0.31000000,60.50000000,5.70000000,-5.70000000,"Mass",14.27670000000,0.431000,"Transit",5080.00,1.212000,-0.0800
"Kepler-727 b",2.53000000,0.35000000,-0.31000000,6.94000000,,,"M-R relationship",5.15448441700,2.350000,"Transit",5441.00,0.890000,-0.0100
"Kepler-139 f",6.67000000,,,36.00000000,10.00000000,-10.00000000,"Mass",355.00000000000,0.667000,"Transit Timing Variations",5630.00,1.078000,0.3500
"HD 152079 b",13.20000000,,,845.74563000,14.62018000,-14.62018000,"Msini",2918.92000000000,2.020000,"Radial Velocity",5907.00,1.147000,0.2900
"K2-105 b",3.40000000,0.12000000,-0.05000000,15.40000000,4.40000000,-4.40000000,"Mass",8.26726000000,2.240000,"Transit",5373.00,0.940000,0.2200
"GJ 724 b",3.27000000,,,10.75000000,0.96000000,-0.87000000,"Msini",5.10128400000,1.690000,"Radial Velocity",3799.00,0.527100,-0.0200
"HD 48948 c",2.60000000,,,7.27000000,0.70000000,-0.70000000,"Msini",38.06000000000,2.270000,"Radial Velocity",4593.00,0.686000,-0.2100
"HD 27894 d",12.70000000,,,2063.65984665,313.69663771,-112.19342767,"Mass",5019.54244000000,5.540000,"Radial Velocity",4875.00,0.810000,0.3000
"TOI-904 c",2.16700000,0.13000000,-0.11800000,5.34000000,,,"M-R relationship",83.99970000000,2.880000,"Transit",3770.20,0.557000,0.0220
"HD 11343 c",13.90000000,,,255.53403923,52.75951556,-50.85254512,"Msini",228.53731000000,0.523000,"Radial Velocity",4672.00,2.009000,-0.1900
"HD 102329 c",13.50000000,,,483.10160000,95.34900000,-79.45750000,"Msini",1123.00000000000,1.080000,"Radial Velocity",4830.00,1.300000,0.3000
"Kepler-1422 b",2.02000000,0.41000000,-0.27000000,4.74000000,,,"M-R relationship",18.60519420000,3.160000,"Transit",6194.00,1.150000,0.0000
"TOI-3568 b",5.30000000,0.27000000,-0.27000000,26.40000000,1.00000000,-1.00000000,"Mass",4.41796500000,0.980000,"Transit",4969.00,0.780000,-0.0100
"TOI-6448 b",8.47398941,0.76221069,-0.76221069,54.00000000,,,"M-R relationship",14.84426100000,0.488000,"Transit",5910.00,1.030000,
"TOI-776 b",1.79800000,0.07800000,-0.07700000,5.00000000,1.60000000,-1.60000000,"Mass",8.24662000000,4.800000,"Transit",3725.00,0.542000,-0.2100
"Kepler-282 d",2.46000000,1.00000000,-0.20000000,61.00000000,35.90000000,-36.10000000,"Mass",24.80600000000,22.500000,"Transit",5656.00,0.970000,-0.2000
"TOI-5786 b",8.54000000,0.13000000,-0.13000000,73.00000000,9.00000000,-9.00000000,"Mass",12.77910700000,0.640000,"Transit",6235.00,1.230000,0.0800
"LTT 3780 c",2.39000000,0.10000000,-0.11000000,8.04000000,0.50000000,-0.48000000,"Mass",12.25228400000,3.240000,"Transit",3358.00,0.381000,0.0600
"55 Cnc b",13.90000000,,,263.97850000,1.04880000,-1.04880000,"Mass",14.65155200000,0.540000,"Radial Velocity",5198.00,1.015000,0.3900
"WASP-178 b",20.28829000,1.00881000,-1.00881000,527.59780000,38.13960000,-38.13960000,"Mass",3.34482850000,0.370000,"Transit",9360.00,2.070000,0.2100
"Kepler-1509 b",1.85000000,0.37000000,-0.16000000,4.08000000,,,"M-R relationship",25.43381970000,3.540000,"Transit",5780.00,1.000000,0.0300
"Kepler-1164 b",1.12000000,0.04000000,-0.07000000,1.46000000,,,"M-R relationship",3.97599768000,5.710000,"Transit",5183.00,0.850000,-0.0300
"Kepler-987 b",3.26000000,0.16000000,-0.12000000,10.70000000,,,"M-R relationship",105.30331480000,1.700000,"Transit",5637.00,0.970000,0.0100
"TOI-4641 b",8.18255591,0.29143350,-0.31385146,1229.99593509,,,"Mass",22.09341000000,,"Transit",6560.00,1.410000,-0.0900
"Kepler-208 e",1.48000000,0.28000000,-0.28000000,2.79000000,,,"M-R relationship",16.25945800000,4.730000,"Transit",6092.00,1.082000,-0.0423
"WASP-183 b",16.47723000,10.53646000,-3.69897000,159.55066000,14.93801000,-14.93801000,"Mass",4.11177710000,0.210000,"Transit",5313.00,0.784000,-0.3100
"Kepler-320 b",1.14000000,0.54000000,-0.54000000,1.55000000,,,"M-R relationship",8.37155400000,5.750000,"Transit",6435.00,1.072000,-0.1228
"K2-54 b",2.61169250,0.21297063,-0.19055267,7.33000000,,,"M-R relationship",9.78330000000,2.260000,"Transit",3990.00,0.615000,-0.0200
"ome Ser b",14.00000000,,,233.92170755,19.06970442,-33.68981114,"Msini",278.59000000000,0.468000,"Radial Velocity",4724.00,1.010000,-0.1200
"HD 110082 b",3.20000000,0.10000000,-0.10000000,10.30000000,,,"M-R relationship",10.18271000000,1.730000,"Transit",6200.00,1.210000,0.0800
"Kepler-337 c",2.05000000,0.57000000,-0.57000000,4.86000000,,,"M-R relationship",9.69320100000,3.100000,"Transit",5684.00,1.081000,0.0700
"Kepler-254 c",2.15000000,1.03000000,-1.03000000,3.20000000,3.70000000,-2.70000000,"Mass",12.41218300000,1.770000,"Transit",5957.00,0.849000,-0.1300
"Kepler-156 c",2.55000000,0.19000000,-0.19000000,7.04000000,,,"M-R relationship",15.90680100000,2.330000,"Transit",5094.00,0.864000,0.2535
"K2-58 c",1.62000000,0.23000000,-0.23000000,3.26000000,,,"M-R relationship",2.53726000000,4.210000,"Transit",5413.00,0.890000,0.1100
"GJ 9066 c",9.60000000,,,66.74396547,6.35656814,-6.35656814,"Msini",771.36000000000,0.415000,"Radial Velocity",3154.00,0.150000,-0.1300
"Kepler-994 b",1.60000000,0.07000000,-0.27000000,3.19000000,,,"M-R relationship",1.15116650600,4.280000,"Transit",3934.00,0.560000,-0.1300
"K2-394 b",1.69200000,0.13600000,-0.12600000,3.51000000,,,"M-R relationship",5.09571700000,3.980000,"Transit",4938.00,0.478000,-0.3880
"Kepler-1830 b",3.32992941,,,11.10000000,,,"M-R relationship",56.49330139000,1.650000,"Transit",6160.00,1.443000,0.2400
"Kepler-1799 b",4.12801189,,,15.90000000,,,"M-R relationship",11.92969990000,1.240000,"Transit",5831.00,1.016000,0.0000
"Kepler-1605 b",1.08000000,0.09000000,-0.08000000,1.28000000,,,"M-R relationship",85.75654950000,5.580000,"Transit",5280.00,0.860000,-0.0100
"CoRoT-5 b",15.55800000,0.51600000,-0.52700000,148.42000000,14.93700000,-7.62800000,"Mass",4.03789620000,0.217000,"Transit",6100.00,1.000000,-0.2500
"HATS-49 b",8.57488500,0.14571700,-0.14571700,112.19399000,12.07754000,-8.58141000,"Mass",4.14804670000,0.986000,"Transit",4405.00,0.713300,0.2080
"HD 149806 b",12.30000000,,,4003.68444298,856.22972846,-884.19862827,"Mass",16521.52778000000,11.800000,"Radial Velocity",5352.05,0.930000,0.2206
"Kepler-350 d",2.80000000,1.28000000,-0.54000000,14.90000000,5.30000000,-4.70000000,"Mass",26.13600000000,2.690000,"Transit",6492.30,1.000000,0.0410
"DMPP-1 c",3.31000000,,,10.94000000,0.61000000,-0.59000000,"Msini",10.03000000000,1.660000,"Radial Velocity",6196.00,1.210000,
"DMPP-1 b",4.26000000,,,16.80000000,2.50000000,-2.50000000,"Msini",17.81200000000,1.190000,"Radial Velocity",6196.00,1.210000,
"HAT-P-45 b",15.98400000,1.96200000,-0.97500000,283.49200000,43.54100000,-31.46400000,"Mass",3.12899200000,0.380000,"Transit",6330.00,1.259000,0.0700
"TOI-1333 b",15.64776400,0.62770400,-0.60528600,753.25710000,76.27920000,-76.27920000,"Mass",4.72021900000,1.080000,"Transit",6274.00,1.464000,0.1190
"Kepler-853 b",1.69000000,0.48000000,-0.28000000,3.50000000,,,"M-R relationship",7.16892463000,3.980000,"Transit",6350.00,1.300000,0.0700
"TOI-5599 b",7.18882120,0.57201675,-0.52467258,40.90000000,,,"M-R relationship",5.43691503941,0.605000,"Transit",6137.02,1.210000,
"HD 207832 b",14.20000000,,,177.98480000,28.92253000,-28.92253000,"Msini",160.07000000000,0.342000,"Radial Velocity",5726.00,1.050000,0.1400
"Kepler-256 c",2.15000000,0.53000000,-0.53000000,5.27000000,,,"M-R relationship",3.38802000000,2.910000,"Transit",5551.00,1.037000,0.2600
"HATS-59 c",12.30000000,,,4036.44100000,276.51210000,-276.51210000,"Msini",1422.00000000000,11.900000,"Radial Velocity",5670.00,1.038000,0.1800
"WASP-89 b",11.65736000,0.44836000,-0.44836000,1875.19700000,127.13200000,-127.13200000,"Mass",3.35642270000,7.000000,"Transit",5130.00,0.920000,0.1500
"HD 124330 b",14.00000000,,,238.37130525,19.06970442,-19.06970442,"Msini",270.66000000000,0.477000,"Radial Velocity",5873.00,1.150000,0.2200
"KELT-21 b",17.77747400,0.43715100,-0.44836000,1242.71530000,,,"Mass",3.61276470000,1.240000,"Transit",7598.00,1.458000,-0.4050
"Kepler-1464 b",1.66000000,0.29000000,-0.16000000,3.39000000,,,"M-R relationship",31.77859010000,4.070000,"Transit",5828.00,1.020000,0.0300
"Kepler-1913 b",1.51852059,,,2.92000000,,,"M-R relationship",14.19600010000,4.580000,"Transit",6214.00,1.169000,0.0700
"Kepler-16 b",8.44930000,0.02910000,-0.02910000,105.83300000,5.08500000,-5.08500000,"Mass",228.77600000000,0.964000,"Transit",4450.00,0.689700,-0.3000
"KELT-23 A b",14.82950700,0.28022500,-0.28022500,298.12454000,15.25584000,-13.98452000,"Mass",2.25525100000,0.503000,"Transit",5899.00,0.944000,-0.1050
"Kepler-82 e",2.47000000,0.37000000,-0.37000000,254.02000000,,,"Mass",5.90220600000,0.540000,"Transit",5428.00,0.946000,0.2107
"HD 167042 b",13.60000000,,,444.00628458,9.85268062,-13.98444991,"Msini",417.67000000000,0.970000,"Radial Velocity",4919.00,1.390000,-0.0100
"TIC 393818343 b",12.18416202,0.25780656,-0.23538859,1379.37528638,47.67426105,-47.67426105,"Mass",16.24921000000,4.220000,"Transit",5756.00,1.082000,0.3180
"Kepler-577 b",2.55000000,0.38000000,-0.15000000,7.04000000,,,"M-R relationship",25.69578251000,2.330000,"Transit",4984.00,0.780000,-0.1400
"Kepler-953 b",4.21000000,0.37000000,-0.33000000,16.50000000,,,"M-R relationship",88.40655258000,1.220000,"Transit",5416.00,0.950000,0.2600
"Kepler-212 c",2.74000000,0.51000000,-0.51000000,7.95000000,,,"M-R relationship",31.80517400000,2.120000,"Transit",5852.00,1.166000,0.2200
"WASP-45 b",10.60371400,0.65012200,-0.57165900,306.38812000,18.43414000,-17.79848000,"Mass",3.12608900000,1.418000,"Transit",5150.00,0.850000,-0.0300
"Kepler-43 b",13.66377100,0.72858500,-0.71737600,1026.59090000,82.63580000,-82.63580000,"Mass",3.02409490000,5.000000,"Transit",6041.00,1.320000,0.3300
"Kepler-1084 b",1.11000000,0.23000000,-0.15000000,1.41000000,,,"M-R relationship",2.05333679000,5.670000,"Transit",6113.00,1.120000,-0.0200
"K2-329 b",8.67576600,0.29143400,-0.26901600,82.63580000,6.35660000,-6.99226000,"Mass",12.45512250000,0.694000,"Transit",5282.00,0.901000,0.0980
"K2-91 b",1.10000000,0.18000000,-0.18000000,1.37000000,,,"M-R relationship",1.41954900000,5.660000,"Transit",3622.00,0.292000,
"BD+14 4559 b",13.80000000,,,330.54320000,149.38010000,-149.38010000,"Msini",268.94000000000,0.691000,"Radial Velocity",4864.00,0.490000,0.1700
"Kepler-1329 b",2.17000000,0.06000000,-0.16000000,5.35000000,,,"M-R relationship",9.33646594000,2.880000,"Transit",4500.00,0.720000,0.0200
"Kepler-1201 b",2.29000000,0.91000000,-0.43000000,5.86000000,,,"M-R relationship",15.18725932000,2.680000,"Transit",6177.00,1.150000,0.0300
"TOI-2368 b",10.83908434,0.40352331,-0.34747840,206.58846455,57.20911326,-57.20911326,"Mass",5.17500730000,0.880000,"Transit",5360.00,0.897000,0.1000
"GJ 667 C f",1.45000000,,,2.70000000,1.40000000,-1.20000000,"Msini",39.02600000000,4.870000,"Radial Velocity",3350.00,0.330000,-0.5500
"HD 11505 b",12.60000000,,,2510.52658689,1031.35318072,-541.26177712,"Mass",32669.22247000000,6.900000,"Radial Velocity",5757.15,1.030000,-0.2203
"HATS-4 b",11.43300000,0.41500000,-0.41500000,420.47100000,8.89900000,-8.89900000,"Mass",2.51672900000,1.550000,"Transit",5403.00,1.001000,0.4300
"Kepler-825 c",1.84000000,0.40000000,-0.24000000,4.04000000,,,"M-R relationship",8.18182460000,3.560000,"Transit",5976.00,1.030000,-0.0800
"KOI-55 c",0.86700000,,,0.65500000,,,"Mass",0.34288700000,5.520000,"Orbital Brightness Modulation",27730.00,0.496000,-0.1060
"K2-413 b",0.75990000,0.07580000,-0.04960000,0.36300000,,,"M-R relationship",0.80940000000,4.550000,"Transit",4116.00,0.808000,-0.2050
"TOI-451 d",3.93000000,0.20000000,-0.20000000,10.20000000,4.60000000,-4.50000000,"Mass",16.36496200000,0.920000,"Transit",5490.00,0.930000,0.0200
"TOI-178 c",1.75400000,0.03200000,-0.04000000,4.64000000,0.52000000,-0.53000000,"Mass",3.23848600000,4.796846,"Transit",4316.00,0.647000,-0.2300
"Kepler-319 c",2.63000000,0.37000000,-0.37000000,7.41000000,,,"M-R relationship",6.94135700000,2.240000,"Transit",5526.00,0.933000,0.0600
"Kepler-1437 b",1.37000000,0.17000000,-0.13000000,2.45000000,,,"M-R relationship",10.92954610000,5.240000,"Transit",5557.00,0.930000,-0.0200
