source_id,random_index,teff_gspphot,lum_flame,radius_flame,mass_flame
3467906819863169664,16754,5515.513671875,1.7220542430877686,1.43773353099823,0.9406908750534058
6799384308512004480,16821,5049.265625,0.43234267830848694,0.8607719540596008,0.80446457862854
6720520187760539648,17035,5554.7333984375,2.4781248569488525,1.7073827981948853,1.0309677124023438
6261185289547342592,17045,3990.68115234375,0.09373807162046432,0.6359671950340271,0.6242530345916748
355732629094490368,17076,5302.2548828125,0.6086366772651672,0.9293434619903564,0.8439743518829346
599099116900013952,17191,6326.80810546875,2.2017171382904053,1.2404154539108276,1.207655429840088
6109603386726836736,17425,4687.81494140625,44.587215423583984,10.093174934387207,2.5042457580566406
6400874805878454528,17442,3917.51708984375,0.10533993691205978,0.7049581408500671,0.633253812789917
4292343934328038016,17460,5019.10888671875,12.941702842712402,4.755681991577148,1.621482491493225
4045770304191738496,17468,5979.7607421875,5.093944072723389,2.828463554382324,1.3600069284439087
5192711157032467968,17486,3504.189697265625,0.06392058730125427,0.6831892132759094,0.5796146988868713
4118915491413067392,17503,4908.9169921875,0.40315499901771545,0.8752561211585999,0.7834164500236511
433674500126005504,17607,6451.14208984375,2.7475926876068115,1.3311232328414917,1.2506173849105835
5672029885222279936,17624,5991.3173828125,1.5557043552398682,1.1574479341506958,1.0676381587982178
2053826873899487616,17630,7195.6806640625,7.184525489807129,1.7253602743148804,1.5491371154785156
1963263468368804096,17679,5836.40234375,3.9191551208496094,1.9536769390106201,1.1815390586853027
6849651162635414016,17726,5590.33056640625,1.666076421737671,1.3756226301193237,0.9409348964691162
5337573291524493184,17773,4895.33984375,3.5604491233825684,2.6258578300476074,1.040067434310913
4042018598723871488,17799,5732.5078125,1.4043878316879272,1.2016650438308716,0.9668647050857544
1577615434273925376,17849,4407.4990234375,0.15821531414985657,0.682035505771637,0.7022480964660645
5355371086206619136,17955,7093.83154296875,16.153051376342773,2.66153621673584,1.8157299757003784
5516501044908590208,18001,5253.66455078125,0.5143893957138062,0.8705537915229797,0.8488050103187561
5490809684404178688,18051,5834.720703125,1.2641785144805908,1.101590633392334,1.0022269487380981
4532236961778181888,18086,5807.9111328125,1.0346977710723877,1.0043859481811523,1.0186642408370972
4506520690507067904,18103,6320.173828125,5.008699893951416,1.8656615018844604,1.3767280578613281
3057528398450504832,18186,5512.18115234375,2.1826419830322266,1.6258571147918701,0.9963205456733704
3784964943489710592,18332,4751.693359375,82.68586730957031,13.420723915100098,2.8026392459869385
422572589484327168,18483,4524.12158203125,0.1791660338640213,0.6881872415542603,0.7232077717781067
5803426816145396608,18520,5835.341796875,1.0862770080566406,1.0187222957611084,1.0273960828781128
4876939663872726272,18536,3754.726318359375,0.06233472377061844,0.5840834975242615,0.5666840672492981
4441585526593865472,18591,5436.43115234375,0.8571074604988098,1.0490508079528809,0.8713437914848328
6346071710376592768,18609,5383.048828125,0.6058206558227539,0.8919824957847595,0.8881730437278748
5566136435749996416,18626,5769.84228515625,2.72468900680542,1.632996678352356,1.0796725749969482
142992109964443776,18639,4144.43212890625,0.11164973676204681,0.6480927467346191,0.645305871963501
2020956527123812352,18795,4697.423828125,0.5365618467330933,1.1070061922073364,0.829460620880127
5634478024085105920,18823,5666.5166015625,0.7850424647331238,0.9243677258491516,0.9817283153533936
3431884482477221376,18832,6348.38623046875,20.93792152404785,3.7753071784973145,1.9013969898223877
4934657599059015552,18883,5099.77783203125,0.385733425617218,0.809997022151947,0.807262659072876
5334749260272685184,19147,6291.814453125,7.3055644035339355,2.247563600540161,1.500427007675171
1351399781671750528,19189,5945.083984375,5.464348316192627,2.3522531986236572,1.3100612163543701
894820362693238784,19271,5741.70458984375,0.8840635418891907,0.9523522257804871,1.0066403150558472
1313787790987934976,19320,5777.3828125,1.2398231029510498,1.1137908697128296,0.9822397232055664
2112571890373328640,19376,5673.7041015625,2.4722211360931396,1.6676595211029053,1.0363194942474365
5614320093310443008,19443,6780.48388671875,5.341146945953369,1.6716761589050293,1.428795337677002
1807875399898638976,19454,3542.990966796875,0.05600016191601753,0.629668653011322,0.5506179928779602
6140252238987252352,19474,5821.11328125,0.9348760843276978,0.9527184963226318,1.0473060607910156
4519247778090225408,19491,6040.42333984375,1.2150317430496216,1.0106549263000488,1.113853931427002
3110215380747215872,19512,5548.5009765625,48.33443832397461,9.929303169250488,2.603259325027466
354950498369782912,19545,6148.8251953125,1.4927383661270142,1.0698388814926147,1.1627867221832275
664186494413607680,19594,5346.8017578125,0.5012832283973694,0.8342218399047852,0.8937135934829712
2013524378258910464,19612,6950.06005859375,4.53601598739624,1.455094814300537,1.4250500202178955
2022838783627742976,19625,3823.078369140625,0.06086599826812744,0.5621497631072998,0.5529552102088928
4463594175969472640,19651,5970.3466796875,1.738820195198059,1.2256240844726562,1.0697072744369507
3298478812532067456,19699,5980.4765625,4.195854187011719,1.9045255184173584,1.2200008630752563
5878710411676456192,19780,5423.47314453125,1.2367273569107056,1.2562384605407715,0.9103639125823975
521506787488039040,19965,5734.79931640625,3.204097032546997,1.861860990524292,1.1168498992919922
