source_id,random_index,ra,dec,parallax,pmra,pmdec,radial_velocity,bp_rp
6577245301425920384,549441,319.92193187507564,-43.859969834099545,11.22045453000675,79.38603898555547,-118.71563852155396,-21.558868408203125,0.8675260543823242
5340504894402859392,549877,164.55489119025623,-57.47890177399395,6.196175176853795,17.126114065133223,-71.14763986122958,46.059879302978516,1.0163660049438477
4636909025623816448,550625,25.473483313814608,-76.30753267991541,16.257061782717276,99.41014801119258,-49.022679622840755,19.642087936401367,2.2123775482177734
4972617997490489728,550896,4.191458787438441,-52.06610192183701,5.14246418711466,26.648709514634678,-68.92076417271865,15.913275718688965,2.1656665802001953
3072260892185720960,551248,130.99388550495476,-2.2664931339310526,13.344677416965984,-17.40466596438481,-59.36618560588151,-0.3046858310699463,0.8636093139648438
1294076468079951872,554594,220.17748719627897,36.27520726207945,6.248738752769685,-14.293455880191717,26.4061515447503,-24.97597312927246,2.270902633666992
1794440810898491392,556522,325.99165586738525,23.130376064622244,8.775678851037245,8.141399895854759,-46.300394985612016,-25.819015502929688,1.8943519592285156
1763956713580077568,560098,316.44027607825666,16.95441193868162,30.643064418618746,183.4326672128941,129.67666749098603,-28.136775970458984,2.9445648193359375
6164379784707817216,561632,203.57787994990835,-36.523695896498836,29.350359400335044,-193.16197053274047,3.5267609373174165,-8.551339149475098,1.242990493774414
6228477704835004416,565341,227.77000059513338,-22.07788742645976,8.762121994324247,-35.25991176102437,-41.537395291319456,-17.046016693115234,0.5154514312744141
